text,label
"کص نگو بی‌ناموص
",0
"عزیزم همینطور به چالش ادامه بده شاید ایندفعه ده روزه اون پول جمع شه اشکالی نداره
",1
"ایشاالله تو خونوادت به هلاکت بی‌افتید
",0
"تو این هوای سرد بچم لباس گرم نداره خواهش میکنم اگر کسی در توانش هست کمکی کنه من یه مادر تنهام و هیچ درآمد و پشتوانه‌ای ندارم از سر اجباره که اومدم اینجا درخواست کمک کنم خدا خیرتون بده
",1
"یاد دلار تومنی افتادم ، نداری یه سنت دستی بدی عجب جوکی‌بود ، تو خندیدی ، ولی ما گیراییمون کم‌بود جدی گرفتیم اقا یه پیشنهاد هم دارم این رنگ بنفش نمادت رو عوض کن ، این دو دوره رنگ قهوه‌ای روشن بیشتر بهش میخوره ، خدایی یه کم فکر کن ، پیشنهادم خوبه‌ها
",0
"درود بر بانوی مهربانی
",1
"خر خودتی احمق ، این مصاحبه از قبل ضبط شده‌بود ، لااقل یه پرده‌ای ب اون نکبت پنجره میزدی ک رسوا نمیشدی کیری
",0
"فرشته زمینی
",1
"پرده سفید زدی ک عمت بهمون بفهمونه داره غروب میکنه و پخش زنده نیس ، کیری خان
",0
"حیف نبود هند‌بودی وقتی هموطنات عاشقانه دوست دارن
",1
"از مملکتمون گمشو بیرون حروم زاده ، همرا با اخوندای نجست ک فقط تجاوز رو خوب یادگرفتن
",0
"عشقی عزیزم خدا اجرت بدهحرف نداری
",1
"خاک بر سرد رشید چور
",0
"خدا خیرت بده دختر از صدای صداقت تو بغض کردم و اشک تو چشمام جمع‌شده‌چرا زودتر شماره حساب ندادید
",1
"من احمدی نژادی‌ام لایک کنید کونش بسوزه اشغال سگ سیبیل
",0
"اخی عزیز دلمممم
",1
"خداروشکر همونطور که قول دادی قیمت دلار بالا نرفت
",0
"اخه تو یه دونه‌ای تو فرشته‌ای روی زمین خدا تو رو برامون حفظ کنه آمین
",1
"سلام روحان
",0
"فرشته‌ی فرشته خداقوت چشم اطاعت امر میشه‌ان شائالله
",1
"دلار هزارتومن
",0
"عزیزممم خوشگلا
",1
"کفش گوچی پاته حمایت از تولید ملی
",0
"خدای مهربون درونت رو دوست دارم
",1
"داداش یاد دلار بخیر از بس ناشکری کردی دلار تومنی هم ببین
",0
"متاسفم برای طرز فکرت آدم زیبایی این چهره معصوم رو که میبینه به یاد خالقش میفته
",1
"چیه سری شبیه بیوه زنا ازخدوتت تعریف میکنی عوضی مردم باید ازت تعریف کنن نه خر ازخودش که تعریف نمیکنه باربردی برامردم که میای بلغورمیکنی ازت متنفرم زندگی همه روتیره کردی به فکر هیچ کس هیچ چیزی نیستی گوه توقبر پدر دیوست
",0
"الهی دوره قلب مهربونت بگردم‌ای کاش میتونستی یک کتاب بنویسی از خاطراتت
",1
"با ما به از‌ان باش که با خلق جهانی منم می‌دونم دوست ندارید نرخ ارز افزایش بدین ولی چه میشه کرد که دیگه چاره‌ای نیست برای گرفتن پول‌های زبون بسته اضافی
",0
"فرشته
",1
"جناب آقای روحانی سلام باتشکر از اینکه تلاش کردین وضعیت کشور خوب باشه که متاسفانه اون کلیدتون کار ساز نبوده من سالمه ولی هیچ گله‌ایی ندارم لطفا به مردم عادی رسیدگی بکنید من ظهر دفترمو جا گذاشتم دفترمو دزدین به دلار سکه رحم نمیکنن با این تحریما من زندگیم‌شده‌توی دو کلمه فیلتر و تحریم فرق میکنه آدم آمریکایی باشه یا ایرانی آدم امریکایی باشه فکرش باز‌تر میشه تا وقتی کسی ایرانی باشه چرا کسی مثل ترامپ عمل نمیکنه فقط وعده میده من میخوام ی گوشی دیگه ماشین داشته باشم ولی بابام میگه پول ندارم خب این چه وضعشه وقتی دلار بیاد بالا قیمتاهم میاد بالا
",0
"قهرمان واقعی تویی امسنت به غیرتت و آفرین به اون پدرو مادری که همچین دختری تحویل جامعه دادن خدا به همتون سلامتی بده هر چی از خدا میخوای بهت بده خدا میدونه چقدر دل هموطن کرمانشاهی رو خوشحال کردی
",1
"تو خفه بمیری کاری نکنی کشور بهتر اداره میشه
",0
"بانوی عزیز ، نرگس جان ، بهت افتخارمیکنم آرزومندم که همیشه موفق وسربلندباشی
",1
"آمریکا باید بخش خصوص ایران رو درست کنه همان‌طور که انگلیس برای ما راه آهن درست کرد
",0
"زیباترین چهره دنیا رو دارید عزیزم
",1
"‌یکشنبه و دوشنبه این هفته به همراه جمعی از وزرا ، میهمان مردم استان خراسان رضوی خواهیم‌بود ‌دو دیدار جداگانه با مردم شهرهای سبزوار و نیشابور ، افتتاح چند پروژه ، حضور در جلسه توسعه استان ، و جلسه شورای اداری استان از جمله برنامه‌های این سفر دو روزه خواهد‌بود ‌روز یکشنبه اردیبهشت : ساعت :، ورزشگاه مظهری سبزوارساعت ، ورزشگاه تختی نیشابور‌
",0
"درود بر شما بانوی عزیز انشاالله در این راهی که پیش گرفتین موفق باشین
",1
"اقای روحانی ب چرا دایرکت و چک نمی‌کنید خواهش می‌کنم ازشما خیلی مهمه این موضوع فقط بخونید دایرکت و انتظار ندارم جواب بدیداقای روحانی ب چرا دایرکت و چک نمی‌کنید خواهش می‌کنم ازشما خیلی مهمه این موضوع فقط بخونید دایرکت و انتظار ندارم جواب بدید
",0
"تو یه فرشته‌ایی عزیزم
",1
"بی‌زحمت کرمانشاه اومدی خبر بده جان خودت گاو گوسفند ک نمونده اینجا شاید خری مری گربه‌ای چیزی گیر اوردیم جلو پات سر بریدیم اخه مرد گنده خجالت نمیکشی با این ریشت اینقد دروغ میگی بهتره تا دوره ریاستت تموم میشه تو خونه بمونی چجور تو چش این همه ملت نگاه میکنی هر جا میرن هر کاری میکنن جلوشون بن بسته
",0
"سلام خدا خیرتون بده
",1
"بشین تا چک کنه چقدر ساده‌ای تو عزیز
",0
"عزیزم کمک نقدی رو چطور به شما برسونیم من تازه از طریق یکی از دوستان با شما اشنا شدم
",1
"بیشرف
",0
"انشاالله موفق باشی عزیزدلم
",1
"اقای روحانی داره مشکلات مردمو حل میکنه مذاحمش نشو
",0
